customer_id,region,acquisition_source,acquisition_date,age_group,gender,customer_segment,lifetime_value_vnd
CST_001763,TP.HCM,TikTok Ads,2024-07-10,25-34,Male,New,0
CST_001764,TP.HCM,Referral,2024-03-12,45-54,Male,Returning,0
CST_001765,Hải Phòng,Referral,2024-02-15,55+,Male,New,0
CST_001766,Hà Nội,Instagram Ads,2024-05-12,18-24,Female,New,0
CST_001767,Bình Dương,Shopee Ads,2024-05-15,35-44,Unknown,Returning,0
CST_001768,Huế,Instagram Ads,2024-03-11,25-34,Female,Returning,0
CST_001769,Đồng Nai,Email,2024-10-26,18-24,Unknown,Returning,0
CST_001770,Huế,Email,2024-10-22,35-44,Female,Churned,0
CST_001771,TP.HCM,Organic Search,2024-04-25,35-44,Unknown,New,0
CST_001772,Hải Phòng,Facebook Ads,2024-06-29,18-24,Male,Churned,0
CST_001773,Hải Phòng,TikTok Ads,2024-01-31,25-34,Female,Churned,0
CST_001774,Huế,Instagram Ads,2024-04-06,35-44,Male,VIP,0
CST_001775,Huế,Google Ads,2024-06-08,55+,Male,Returning,0
CST_001776,Bình Dương,Shopee Ads,2024-04-22,45-54,Unknown,Returning,0
CST_001777,Hải Phòng,Instagram Ads,2024-07-23,35-44,Female,Returning,0
CST_001778,Cần Thơ,Instagram Ads,2024-12-17,25-34,Female,New,0
CST_001779,Hải Phòng,TikTok Ads,2024-02-26,45-54,Male,VIP,0
CST_001780,Huế,Email,2024-01-15,35-44,Female,New,0
CST_001781,TP.HCM,Referral,2024-10-08,45-54,Male,Returning,0
CST_001782,Đồng Nai,Referral,2024-07-22,18-24,Female,VIP,0
CST_001783,TP.HCM,TikTok Ads,2024-07-08,45-54,Unknown,Churned,0
CST_001784,Cần Thơ,Facebook Ads,2024-04-09,45-54,Male,VIP,0
CST_001785,Huế,Shopee Ads,2024-09-28,18-24,Unknown,New,0
CST_001786,Hải Phòng,Instagram Ads,2024-11-26,25-34,Male,New,0
CST_001787,Cần Thơ,Facebook Ads,2024-01-19,18-24,Unknown,New,0
CST_001788,Hải Phòng,Shopee Ads,2024-05-21,45-54,Female,New,0
CST_001789,Cần Thơ,Email,2024-04-22,25-34,Male,Returning,0
CST_001790,Cần Thơ,Organic Search,2024-06-26,18-24,Male,Returning,0
CST_001791,Huế,Organic Search,2024-09-14,25-34,Male,VIP,0
CST_001792,TP.HCM,Google Ads,2024-12-14,25-34,Female,Churned,0
CST_001793,Hà Nội,Email,2024-03-13,45-54,Female,New,0
CST_001794,Cần Thơ,Instagram Ads,2024-03-31,25-34,Unknown,New,0
CST_001795,Bình Dương,Email,2024-10-31,55+,Male,Churned,0
CST_001796,Huế,Instagram Ads,2024-05-06,18-24,Male,VIP,0
CST_001797,Đà Nẵng,Google Ads,2024-04-26,18-24,Male,VIP,0
CST_001798,Huế,Email,2024-06-20,35-44,Unknown,VIP,0
CST_001799,Huế,Organic Search,2024-12-05,35-44,Female,New,0
CST_001800,Cần Thơ,Referral,2024-06-29,55+,Unknown,Churned,0
CST_001801,Cần Thơ,TikTok Ads,2024-02-27,25-34,Female,Returning,0
CST_001802,Đà Nẵng,Referral,2024-12-03,45-54,Male,Returning,0
CST_001803,Đồng Nai,Referral,2024-10-22,25-34,Unknown,New,0
CST_001804,Đồng Nai,Instagram Ads,2024-04-09,35-44,Unknown,Churned,0
CST_001805,Đà Nẵng,Organic Search,2024-09-26,35-44,Female,Churned,0
CST_001806,Đồng Nai,Organic Search,2024-10-28,35-44,Male,New,0
CST_001807,Bình Dương,Instagram Ads,2024-10-23,45-54,Female,VIP,0
CST_001808,TP.HCM,TikTok Ads,2024-05-27,45-54,Unknown,Returning,0
CST_001809,Đà Nẵng,Organic Search,2024-08-26,55+,Unknown,Returning,0
CST_001810,Huế,Organic Search,2024-06-04,18-24,Female,New,0
CST_001811,Hà Nội,Facebook Ads,2024-08-20,35-44,Unknown,New,0
CST_001812,Huế,Organic Search,2024-01-28,18-24,Female,VIP,0
CST_001813,Hà Nội,TikTok Ads,2024-12-04,35-44,Male,VIP,0
CST_001814,Đà Nẵng,Instagram Ads,2024-05-25,35-44,Male,Returning,0
CST_001815,TP.HCM,Organic Search,2024-08-09,25-34,Male,Churned,0
CST_001816,Hải Phòng,Shopee Ads,2024-06-30,45-54,Female,New,0
CST_001817,Cần Thơ,Organic Search,2024-05-13,25-34,Unknown,Churned,0
CST_001818,Bình Dương,Google Ads,2024-12-13,25-34,Female,Returning,0
CST_001819,Hải Phòng,Organic Search,2024-08-01,35-44,Male,VIP,0
CST_001820,Huế,Google Ads,2024-10-17,45-54,Female,New,0
CST_001821,Huế,Referral,2024-03-11,55+,Unknown,VIP,0
CST_001822,Bình Dương,Shopee Ads,2024-08-27,45-54,Female,Churned,0
CST_001823,Hà Nội,TikTok Ads,2024-08-24,45-54,Male,Returning,0
CST_001824,Cần Thơ,Facebook Ads,2024-11-10,55+,Unknown,VIP,0
CST_001825,Cần Thơ,TikTok Ads,2024-03-06,45-54,Male,Churned,0
CST_001826,Hà Nội,Email,2024-12-09,55+,Female,New,0
CST_001827,Hà Nội,Organic Search,2024-02-13,18-24,Female,New,0
CST_001828,Huế,Referral,2024-05-28,18-24,Male,New,0
CST_001829,Hải Phòng,Google Ads,2024-12-25,55+,Unknown,Churned,0
CST_001830,Hải Phòng,Google Ads,2024-03-10,35-44,Unknown,VIP,0
CST_001831,Huế,Facebook Ads,2024-01-04,18-24,Male,New,0
CST_001832,TP.HCM,Instagram Ads,2024-03-19,25-34,Male,New,0
CST_001833,Hà Nội,Email,2024-08-30,45-54,Male,New,0
CST_001834,Đồng Nai,Email,2024-06-02,25-34,Male,VIP,0
CST_001835,Huế,Instagram Ads,2024-11-09,45-54,Male,New,0
CST_001836,Đà Nẵng,Facebook Ads,2024-04-04,25-34,Unknown,Returning,0
CST_001837,Huế,Organic Search,2024-08-31,35-44,Unknown,New,0
CST_001838,Huế,Referral,2024-10-28,35-44,Female,Churned,0
CST_001839,TP.HCM,Email,2024-12-23,45-54,Female,Returning,0
CST_001840,Cần Thơ,Email,2024-01-15,18-24,Unknown,Churned,0
CST_001841,Cần Thơ,TikTok Ads,2024-01-06,55+,Female,New,0
CST_001842,Đà Nẵng,Email,2024-06-30,45-54,Female,New,0
CST_001843,Bình Dương,Facebook Ads,2024-03-22,35-44,Unknown,Churned,0
CST_001844,TP.HCM,Google Ads,2024-09-19,25-34,Female,VIP,0
CST_001845,Đà Nẵng,Organic Search,2024-08-23,35-44,Female,New,0
CST_001846,Huế,Shopee Ads,2024-11-26,45-54,Unknown,Returning,0
CST_001847,Cần Thơ,Google Ads,2024-10-21,35-44,Unknown,VIP,0
CST_001848,Đồng Nai,Instagram Ads,2024-10-26,18-24,Male,Returning,0
CST_001849,TP.HCM,Instagram Ads,2024-04-28,45-54,Unknown,Churned,0
CST_001850,Hải Phòng,Facebook Ads,2024-06-14,18-24,Male,Churned,0
CST_001851,TP.HCM,TikTok Ads,2024-08-03,55+,Female,New,0
CST_001852,TP.HCM,Email,2024-01-20,35-44,Unknown,New,0
CST_001853,Bình Dương,Instagram Ads,2024-03-30,45-54,Female,Returning,0
CST_001854,Hải Phòng,Facebook Ads,2024-11-22,35-44,Female,Churned,0
CST_001855,Cần Thơ,Facebook Ads,2024-12-13,25-34,Unknown,Returning,0
CST_001856,Hải Phòng,Instagram Ads,2024-08-10,55+,Male,New,0
CST_001857,Hà Nội,Google Ads,2024-04-14,18-24,Female,Churned,0
CST_001858,TP.HCM,Referral,2024-10-17,25-34,Unknown,Churned,0
CST_001859,Hải Phòng,Email,2024-04-07,55+,Female,VIP,0
CST_001860,Đà Nẵng,Instagram Ads,2024-11-12,45-54,Female,Churned,0
CST_001861,TP.HCM,Google Ads,2024-02-06,55+,Female,New,0
CST_001862,Huế,Facebook Ads,2024-03-01,18-24,Unknown,VIP,0
CST_001863,Hải Phòng,Organic Search,2024-01-12,35-44,Female,VIP,0
CST_001864,Đà Nẵng,Organic Search,2024-02-04,18-24,Unknown,Returning,0
CST_001865,Cần Thơ,Shopee Ads,2024-09-22,55+,Male,New,0
CST_001866,Huế,Organic Search,2024-10-25,18-24,Male,VIP,0
CST_001867,Cần Thơ,Facebook Ads,2024-08-03,35-44,Male,Returning,0
CST_001868,Bình Dương,TikTok Ads,2024-04-14,25-34,Female,New,0
CST_001869,Hà Nội,Referral,2024-10-15,18-24,Female,New,0
CST_001870,Huế,Google Ads,2024-10-09,35-44,Unknown,New,0
CST_001871,Hà Nội,Email,2024-02-23,55+,Male,VIP,0
CST_001872,Huế,Organic Search,2024-08-08,25-34,Male,New,0
CST_001873,Hải Phòng,Shopee Ads,2024-01-14,18-24,Unknown,Churned,0
CST_001874,Đồng Nai,Shopee Ads,2024-01-27,25-34,Female,Churned,0
CST_001875,Đà Nẵng,Instagram Ads,2024-10-08,45-54,Male,VIP,0
CST_001876,Hải Phòng,Referral,2024-06-29,45-54,Male,Returning,0
CST_001877,TP.HCM,TikTok Ads,2024-04-28,25-34,Female,New,0
CST_001878,Hải Phòng,TikTok Ads,2024-01-08,18-24,Male,Returning,0
CST_001879,Đà Nẵng,Organic Search,2024-08-12,18-24,Female,VIP,0
CST_001880,Hải Phòng,Organic Search,2024-11-04,25-34,Unknown,Churned,0
CST_001881,TP.HCM,Instagram Ads,2024-09-02,18-24,Female,Returning,0
CST_001882,Bình Dương,Facebook Ads,2024-09-10,45-54,Unknown,VIP,0
CST_001883,Cần Thơ,Facebook Ads,2024-07-06,55+,Female,VIP,0
CST_001884,TP.HCM,TikTok Ads,2024-12-23,35-44,Female,Churned,0
CST_001885,TP.HCM,Facebook Ads,2024-05-23,25-34,Unknown,Returning,0
CST_001886,Hải Phòng,Instagram Ads,2024-06-05,35-44,Unknown,Returning,0
CST_001887,Hải Phòng,Email,2024-01-19,45-54,Male,New,0
CST_001888,Hà Nội,Organic Search,2024-09-12,35-44,Unknown,Churned,0
CST_001889,TP.HCM,TikTok Ads,2024-06-02,35-44,Unknown,Churned,0
CST_001890,Hà Nội,Shopee Ads,2024-09-10,45-54,Female,New,0
CST_001891,Hải Phòng,Shopee Ads,2024-04-24,25-34,Unknown,Churned,0
CST_001892,Hà Nội,Organic Search,2024-09-29,18-24,Unknown,VIP,0
CST_001893,Bình Dương,Organic Search,2024-01-14,55+,Male,New,0
CST_001894,Đồng Nai,Shopee Ads,2024-06-23,18-24,Male,Churned,0
CST_001895,Cần Thơ,Email,2024-12-13,45-54,Unknown,VIP,0
CST_001896,Đồng Nai,Email,2024-03-24,25-34,Male,New,0
CST_001897,Cần Thơ,Instagram Ads,2024-05-23,25-34,Unknown,VIP,0
CST_001898,Đồng Nai,TikTok Ads,2024-06-21,55+,Female,VIP,0
CST_001899,Cần Thơ,TikTok Ads,2024-05-17,18-24,Female,VIP,0
CST_001900,Đà Nẵng,Email,2024-05-15,45-54,Male,Churned,0
CST_001901,Huế,TikTok Ads,2024-01-05,35-44,Female,Returning,0
CST_001902,Hà Nội,Instagram Ads,2024-07-28,35-44,Unknown,VIP,0
CST_001903,Huế,Google Ads,2024-02-02,35-44,Female,VIP,0
CST_001904,Đà Nẵng,Facebook Ads,2024-09-10,25-34,Male,New,0
CST_001905,TP.HCM,TikTok Ads,2024-04-29,25-34,Unknown,Churned,0
CST_001906,Bình Dương,TikTok Ads,2024-10-23,55+,Unknown,Returning,0
CST_001907,Cần Thơ,Organic Search,2024-02-01,18-24,Unknown,VIP,0
CST_001908,Hà Nội,Facebook Ads,2024-10-03,35-44,Male,New,0
CST_001909,Huế,Instagram Ads,2024-09-16,55+,Male,Returning,0
CST_001910,Bình Dương,Referral,2024-04-14,45-54,Male,Churned,0
CST_001911,Đà Nẵng,TikTok Ads,2024-05-24,35-44,Unknown,VIP,0
CST_001912,Đồng Nai,Referral,2024-06-20,45-54,Female,New,0
CST_001913,Bình Dương,TikTok Ads,2024-03-23,35-44,Male,New,0
CST_001914,Hải Phòng,Referral,2024-02-24,55+,Unknown,VIP,0
CST_001915,Đồng Nai,TikTok Ads,2024-04-20,25-34,Female,New,0
CST_001916,Hải Phòng,Shopee Ads,2024-02-09,55+,Unknown,New,0
CST_001917,Hà Nội,Email,2024-09-27,55+,Unknown,Churned,0
CST_001918,Cần Thơ,Facebook Ads,2024-06-11,55+,Female,Returning,0
CST_001919,Hải Phòng,Referral,2024-06-17,25-34,Female,VIP,0
CST_001920,Hải Phòng,Email,2024-02-29,45-54,Female,New,0
CST_001921,TP.HCM,Referral,2024-06-29,45-54,Unknown,Returning,0
CST_001922,Đồng Nai,Facebook Ads,2024-08-17,55+,Male,Returning,0
CST_001923,Đà Nẵng,Organic Search,2024-07-27,35-44,Female,VIP,0
CST_001924,TP.HCM,Shopee Ads,2024-03-01,45-54,Unknown,Returning,0
CST_001925,Huế,Facebook Ads,2024-10-21,25-34,Female,New,0
CST_001926,TP.HCM,Shopee Ads,2024-03-26,35-44,Unknown,Churned,0
CST_001927,Đà Nẵng,TikTok Ads,2024-02-21,45-54,Male,Returning,0
CST_001928,Đà Nẵng,Shopee Ads,2024-02-07,45-54,Female,Returning,0
CST_001929,Hải Phòng,Organic Search,2024-07-24,18-24,Female,VIP,0
CST_001930,TP.HCM,TikTok Ads,2024-10-29,18-24,Unknown,VIP,0
CST_001931,Đồng Nai,Email,2024-08-17,45-54,Female,Churned,0
CST_001932,Đà Nẵng,Google Ads,2024-12-24,55+,Unknown,New,0
CST_001933,Hà Nội,Referral,2024-03-18,45-54,Female,VIP,0
CST_001934,Đà Nẵng,Organic Search,2024-08-12,18-24,Male,VIP,0
CST_001935,Bình Dương,TikTok Ads,2024-09-09,55+,Unknown,Churned,0
CST_001936,Bình Dương,Shopee Ads,2024-05-26,35-44,Male,Returning,0
CST_001937,Hải Phòng,Shopee Ads,2024-01-22,55+,Female,VIP,0
CST_001938,Bình Dương,Organic Search,2024-02-20,25-34,Male,VIP,0
CST_001939,Huế,Email,2024-05-20,25-34,Male,VIP,0
CST_001940,TP.HCM,Facebook Ads,2024-05-12,35-44,Male,New,0
CST_001941,Đà Nẵng,TikTok Ads,2024-04-15,55+,Male,Returning,0
CST_001942,Huế,TikTok Ads,2024-01-04,35-44,Male,VIP,0
CST_001943,Đồng Nai,Email,2024-10-19,55+,Male,Churned,0
CST_001944,TP.HCM,Instagram Ads,2024-05-31,45-54,Female,Churned,0
CST_001945,TP.HCM,Google Ads,2024-05-14,35-44,Unknown,New,0
CST_001946,TP.HCM,Facebook Ads,2024-06-30,18-24,Female,Returning,0
CST_001947,Bình Dương,Organic Search,2024-09-16,45-54,Unknown,New,0
CST_001948,Bình Dương,TikTok Ads,2024-12-27,45-54,Male,VIP,0
CST_001949,Hà Nội,TikTok Ads,2024-04-07,25-34,Male,Churned,0
CST_001950,Hải Phòng,Organic Search,2024-04-22,45-54,Male,Churned,0
CST_001951,Huế,Organic Search,2024-04-05,25-34,Male,New,0
CST_001952,Hải Phòng,TikTok Ads,2024-09-21,45-54,Male,Churned,0
CST_001953,Hải Phòng,Google Ads,2024-10-12,18-24,Female,VIP,0
CST_001954,Đồng Nai,Facebook Ads,2024-11-10,35-44,Female,Returning,0
CST_001955,Hải Phòng,Organic Search,2024-06-02,45-54,Female,Churned,0
CST_001956,Bình Dương,Email,2024-11-02,35-44,Male,Returning,0
CST_001957,Cần Thơ,Shopee Ads,2024-02-27,45-54,Female,Returning,0
CST_001958,Đồng Nai,Instagram Ads,2024-12-05,25-34,Female,VIP,0
CST_001959,TP.HCM,Referral,2024-12-04,45-54,Unknown,Returning,0
CST_001960,Huế,Shopee Ads,2024-09-04,25-34,Male,VIP,0
CST_001961,Hải Phòng,Shopee Ads,2024-05-17,18-24,Unknown,VIP,0
CST_001962,Bình Dương,Shopee Ads,2024-05-13,45-54,Female,Churned,0
CST_001963,Cần Thơ,TikTok Ads,2024-07-23,35-44,Female,Returning,0
CST_001964,Hà Nội,Organic Search,2024-06-22,45-54,Female,Returning,0
CST_001965,Đà Nẵng,Facebook Ads,2024-10-20,18-24,Unknown,VIP,0
CST_001966,Hà Nội,TikTok Ads,2024-03-07,45-54,Male,VIP,0
CST_001967,TP.HCM,TikTok Ads,2024-06-29,55+,Male,VIP,0
CST_001968,Hải Phòng,Google Ads,2024-10-01,55+,Female,Returning,0
CST_001969,Đà Nẵng,Referral,2024-05-28,35-44,Female,Returning,0
CST_001970,Hải Phòng,TikTok Ads,2024-10-10,18-24,Male,New,0
CST_001971,Đồng Nai,Email,2024-09-13,18-24,Male,VIP,0
CST_001972,Hà Nội,Facebook Ads,2024-06-03,25-34,Male,VIP,0
CST_001973,Đồng Nai,Shopee Ads,2024-03-04,25-34,Unknown,VIP,0
CST_001974,TP.HCM,Instagram Ads,2024-02-13,55+,Unknown,Churned,0
CST_001975,Hà Nội,Google Ads,2024-01-11,18-24,Unknown,Churned,0
CST_001976,Cần Thơ,Referral,2024-04-09,45-54,Unknown,New,0
CST_001977,Cần Thơ,Email,2024-06-03,25-34,Male,VIP,0
CST_001978,Huế,Shopee Ads,2024-12-01,35-44,Female,New,0
CST_001979,Đồng Nai,Organic Search,2024-04-23,45-54,Female,Returning,0
CST_001980,Hà Nội,Email,2024-07-14,45-54,Female,New,0
CST_001981,Hải Phòng,TikTok Ads,2024-08-19,45-54,Male,Churned,0
CST_001982,Huế,Instagram Ads,2024-07-08,35-44,Female,Returning,0
CST_001983,TP.HCM,Instagram Ads,2024-11-18,55+,Male,Returning,0
CST_001984,Hải Phòng,Instagram Ads,2024-09-07,25-34,Female,Churned,0
CST_001985,Hải Phòng,TikTok Ads,2024-09-24,45-54,Female,Churned,0
CST_001986,Bình Dương,Google Ads,2024-06-08,18-24,Female,Churned,0
CST_001987,Cần Thơ,Facebook Ads,2024-01-03,55+,Female,Churned,0
CST_001988,Hải Phòng,Referral,2024-06-09,45-54,Unknown,Churned,0
CST_001989,TP.HCM,Instagram Ads,2024-09-20,45-54,Unknown,New,0
CST_001990,Đà Nẵng,TikTok Ads,2024-07-11,25-34,Unknown,New,0
CST_001991,Hải Phòng,Email,2024-03-26,18-24,Male,Churned,0
CST_001992,Đà Nẵng,Email,2024-09-10,25-34,Unknown,Churned,0
CST_001993,Hà Nội,Organic Search,2024-07-23,18-24,Female,VIP,0
CST_001994,Cần Thơ,Referral,2024-12-12,55+,Female,Returning,0
CST_001995,Cần Thơ,Facebook Ads,2024-03-13,55+,Unknown,VIP,0
CST_001996,Cần Thơ,Email,2024-09-22,45-54,Male,VIP,0
CST_001997,Đà Nẵng,Email,2024-03-10,18-24,Female,Churned,0
CST_001998,Đà Nẵng,Email,2024-04-01,18-24,Male,VIP,0
CST_001999,Hải Phòng,Facebook Ads,2024-12-25,18-24,Unknown,Churned,0
CST_002000,TP.HCM,TikTok Ads,2024-06-18,55+,Female,Returning,0
